commune,emi.pol2012.nox,emi.pol2010.nox,emi.pol2012.pm10,emi.pol2010.pm10,emi.pol2012.cov,emi.pol2010.cov
66105,4783.258615670848,4389.2586156709,9566.5172313417,19133.0344626834,2391.6293078354,8778.5172313417
66106,143559.3804017526,143293.380401753,287118.760803505,287118.760803505,143559.380401753,143293.380401753
66107,18678.93247924534,18725.9324792453,18678.9324792453,18678.9324792453,37357.8649584907,18725.9324792453
66108,33244.819845887396,32813.8198458874,33244.8198458874,33244.8198458874,66489.6396917748,65627.6396917748
66109,969.1296275057603,764.1296275058,969.1296275058,969.1296275058,969.1296275058,1528.2592550115
66111,2651.9256741795825,2703.9256741796,5303.8513483592,10607.7026967183,1325.9628370898,5407.8513483592
66112,917.605536755,507.605536755,1835.21107351,1835.21107351,917.605536755,1015.21107351
66113,399.4476306629652,-24.552369337,798.8952613259,1597.7905226519,199.7238153315,-49.1047386741
66114,5141.045416452457,5490.0454164525,10282.0908329049,10282.0908329049,5141.0454164525,5490.0454164525
66115,10628.331132191524,10775.3311321915,21256.662264383,21256.662264383,21256.662264383,10775.3311321915
66116,1579.7691634857795,1384.7691634858,3159.5383269716,6319.0766539431,789.8845817429,1384.7691634858
66117,386.49784022287855,657.4978402229,772.9956804458,772.9956804458,386.4978402229,657.4978402229
66118,2550.918761012542,3039.9187610126,5101.8375220251,10203.6750440502,2550.9187610126,3039.9187610126
66119,4027.803392120705,3931.8033921207,8055.6067842414,8055.6067842414,8055.6067842414,7863.6067842414
66120,689.0619169583831,932.0619169584,1378.1238339168,2756.2476678335,689.0619169584,1864.1238339168
66121,18826.843508629718,18802.8435086297,37653.6870172594,75307.3740345189,18826.8435086297,18802.8435086297
66122,1611.4130875970002,1499.413087597,1611.413087597,3222.826175194,805.7065437985,2998.826175194
66123,982.4618808368339,912.4618808368,982.4618808368,1964.9237616737,982.4618808368,1824.9237616737
66124,14378.918953555638,14148.9189535556,14378.9189535556,14378.9189535556,28757.8379071113,14148.9189535556
66125,5231.240497170179,5721.2404971702,5231.2404971702,5231.2404971702,5231.2404971702,11442.4809943404
66126,2249.302833305743,1832.3028333058,4498.6056666115,8997.211333223,1124.6514166529,1832.3028333058
66127,5097.606615989511,4691.6066159895,5097.6066159895,10195.213231979,2548.8033079948,4691.6066159895
66128,21.097813843100003,231.0978138431,21.0978138431,21.0978138431,42.1956276862,231.0978138431
66129,3004.654926037136,3503.6549260371,6009.3098520743,6009.3098520743,3004.6549260371,7007.3098520743
66130,3476.6517691834124,3150.6517691834,3476.6517691834,3476.6517691834,6953.3035383668,6301.3035383668
66132,1507.2093055970004,1151.209305597,1507.209305597,1507.209305597,3014.418611194,1151.209305597
66133,11886.251294295265,11431.2512942953,23772.5025885905,23772.5025885905,23772.5025885905,22862.5025885905
66134,4224.1564904196575,4285.1564904197,8448.3129808393,8448.3129808393,8448.3129808393,4285.1564904197
66136,1248077.413176936,1247765.41317694,1248077.41317694,1248077.41317694,1248077.41317694,1247765.41317694
66137,82856.26492476264,83109.2649247626,82856.2649247627,82856.2649247627,82856.2649247627,83109.2649247626
66138,5428.986205919706,4979.9862059197,5428.9862059197,5428.9862059197,10857.9724118394,9959.9724118394
66139,780.0314961193794,574.0314961194,1560.0629922388,1560.0629922388,1560.0629922388,574.0314961194
66140,10828.881697023586,11315.8816970236,21657.7633940472,43315.5267880944,5414.4408485118,11315.8816970236
66141,108090.61910333333,108189.619103333,216181.238206667,216181.238206667,108090.619103333,216379.238206667
66142,835.4060246923088,699.4060246923,835.4060246923,835.4060246923,835.4060246923,1398.8120493846
66143,801.4021207039999,582.402120704,801.402120704,801.402120704,1602.804241408,1164.804241408
66144,134974.4796438216,134624.479643822,134974.479643822,134974.479643822,134974.479643822,269248.959287643
66145,50346.62482582881,50301.6248258288,100693.249651658,201386.499303315,50346.6248258288,100603.249651658
66146,17661.40742781293,17519.4074278129,17661.4074278129,35322.8148556259,17661.4074278129,17519.4074278129
66147,16015.280052928492,16514.2800529285,32030.560105857,64061.120211714,16015.2800529285,33028.560105857
66148,13487.296603968536,13088.2966039685,26974.5932079371,53949.1864158742,6743.6483019843,26176.5932079371
66149,23296.88245603329,23459.8824560333,46593.7649120666,93187.5298241332,23296.8824560333,46919.7649120666
66150,7304.00033337696,7574.000333377,14608.0006667539,29216.0013335078,7304.000333377,7574.000333377
66151,410.6771771020001,0.677177102,821.354354204,821.354354204,410.677177102,0.677177102
66152,387.93620352400006,-45.063796476,775.872407048,775.872407048,775.872407048,-45.063796476
66153,3515.560709242978,3527.560709243,3515.560709243,7031.121418486,3515.560709243,7055.121418486
66154,873.6784011024882,940.6784011025,873.6784011025,873.6784011025,873.6784011025,940.6784011025
66155,835.6649342940001,790.664934294,835.664934294,1671.329868588,835.664934294,1581.329868588
66156,1918.4930105467154,2361.4930105467,3836.9860210934,3836.9860210934,3836.9860210934,2361.4930105467
66157,50.1663392582,387.1663392582,50.1663392582,50.1663392582,50.1663392582,774.3326785164
66158,1673.553436566,1617.553436566,1673.553436566,1673.553436566,3347.106873132,3235.106873132
66159,293.371954945,-180.628045055,586.74390989,1173.48781978,293.371954945,-361.25609011
66160,8926.494787655838,9357.4947876558,17852.9895753117,17852.9895753117,8926.4947876558,18714.9895753117
66161,9572.404398811317,9226.4043988113,19144.8087976226,19144.8087976226,19144.8087976226,18452.8087976226
66162,4567.385484801,4091.385484801,4567.385484801,4567.385484801,9134.770969602,8182.770969602
66164,225650.78006262018,225255.78006262,451301.56012524,451301.56012524,451301.56012524,450511.56012524
66165,13581.656005956569,13380.6560059566,27163.3120119131,27163.3120119131,13581.6560059566,13380.6560059566
66166,873.2497103710001,443.249710371,1746.499420742,3492.998841484,873.249710371,443.249710371
66167,13646.446446647149,13813.4464466471,27292.8928932943,54585.7857865886,13646.4464466472,27626.8928932943
66168,10283.257956753483,10270.2579567535,20566.515913507,41133.0318270139,10283.2579567535,10270.2579567535
66169,1630.334044243086,1953.3340442431,3260.6680884862,3260.6680884862,1630.3340442431,3906.6680884862
66170,1277.902414938,1496.902414938,2555.804829876,5111.609659752,638.951207469,2993.804829876
66171,30365.89202338137,30647.8920233814,60731.7840467627,121463.568093525,15182.9460116907,30647.8920233814
66172,62089.524708795994,62399.524708796,124179.049417592,124179.049417592,124179.049417592,124799.049417592
66173,14873.645641441133,14690.6456414411,29747.2912828823,29747.2912828823,14873.6456414411,14690.6456414411
66174,23843.286979706012,23488.286979706,23843.286979706,23843.286979706,23843.286979706,23488.286979706
66175,11201.442240731356,10792.4422407314,11201.4422407314,11201.4422407314,11201.4422407314,21584.8844814627
66176,19589.597711893384,19557.5977118934,39179.1954237868,39179.1954237868,39179.1954237868,19557.5977118934
66177,5178.203800593,5278.203800593,5178.203800593,10356.407601186,5178.203800593,5278.203800593
66178,13552.570774288184,13501.5707742882,13552.5707742882,13552.5707742882,13552.5707742882,13501.5707742882
66179,4596.07093633904,4563.070936339,9192.1418726781,18384.2837453562,4596.070936339,4563.070936339
66180,32042.14304986143,32244.1430498614,64084.2860997229,64084.2860997229,32042.1430498614,32244.1430498614
66181,5441.071447787411,5053.0714477874,5441.0714477874,10882.1428955748,2720.5357238937,10106.1428955748
66182,22604.244040760695,22340.2440407607,22604.2440407607,45208.4880815214,11302.1220203803,22340.2440407607
66183,1511.7520031496485,1804.7520031497,1511.7520031497,3023.5040062993,1511.7520031497,1804.7520031497
66184,655.825350925,334.825350925,1311.65070185,2623.3014037,655.825350925,334.825350925
66185,1194.8352214527097,1443.8352214527,2389.6704429054,4779.3408858108,597.4176107264,2887.6704429054
66186,9844.336179199936,9703.3361791999,9844.3361791999,19688.6723583999,9844.3361791999,19406.6723583999
66187,13975.715732644374,14110.7157326444,13975.7157326444,27951.4314652887,13975.7157326444,28221.4314652887
66188,2258.095791035915,2449.0957910359,2258.0957910359,2258.0957910359,4516.1915820718,2449.0957910359
66189,10974.5337885114,10669.5337885114,21949.0675770228,21949.0675770228,21949.0675770228,10669.5337885114
66190,592077.2458198289,591655.245819829,592077.245819829,592077.245819829,592077.245819829,591655.245819829
66191,68.8199917566,285.8199917566,137.6399835132,137.6399835132,68.8199917566,285.8199917566
66192,9275.059843975305,8901.0598439753,9275.0598439753,18550.1196879506,9275.0598439753,17802.1196879506
66193,14104.329723029248,13837.3297230292,28208.6594460585,56417.318892117,14104.3297230292,13837.3297230292
66194,852.3938940619998,1094.393894062,852.393894062,852.393894062,852.393894062,2188.787788124
66195,19204.339624722124,18936.3396247221,19204.3396247221,19204.3396247221,38408.6792494442,37872.6792494442
66196,4548.923368371001,4581.923368371,9097.846736742,9097.846736742,4548.923368371,4581.923368371
66197,1461.1751538369647,1773.175153837,2922.3503076739,2922.3503076739,1461.175153837,1773.175153837
66198,3052.1204708464124,3452.1204708464,6104.2409416928,12208.4818833857,1526.0602354232,3452.1204708464
66199,465.093391613,-15.906608387,465.093391613,930.186783226,465.093391613,-31.813216774
66201,403.75699082999995,538.75699083,807.51398166,1615.02796332,403.75699083,538.75699083
66202,1253.15453902557,1372.1545390256,2506.3090780511,5012.6181561023,626.5772695128,2744.3090780511
66203,260.83179684613043,561.8317968461,521.6635936923,1043.3271873845,260.8317968461,561.8317968461
66204,646.3286315146908,590.3286315147,646.3286315147,1292.6572630294,323.1643157573,1180.6572630294
66205,5227.236424811262,5663.2364248113,5227.2364248113,5227.2364248113,5227.2364248113,5663.2364248113
66206,1721.2607861993047,2168.2607861993,3442.5215723986,6885.0431447972,860.6303930997,2168.2607861993
66207,5945.530958329079,5981.5309583291,11891.0619166582,11891.0619166582,11891.0619166582,11963.0619166582
66208,27982.430861642286,27886.4308616423,27982.4308616423,27982.4308616423,27982.4308616423,27886.4308616423
66209,3809.141403780332,3856.1414037803,7618.2828075607,7618.2828075607,3809.1414037803,7712.2828075607
66210,29828.280492983835,30313.2804929838,59656.5609859677,119313.121971935,29828.2804929838,60626.5609859677
66211,3549.263828612111,3920.2638286121,7098.5276572242,7098.5276572242,7098.5276572242,3920.2638286121
66212,20336.814167875273,20085.8141678753,40673.6283357505,40673.6283357505,20336.8141678753,40171.6283357505
66213,25566.162512035477,25162.1625120355,51132.325024071,102264.650048142,12783.0812560177,50324.325024071
66214,159345.2355734622,158952.235573462,318690.471146924,318690.471146924,159345.235573462,317904.471146924
66215,1973.4660030302146,1514.4660030302,3946.9320060604,3946.9320060604,3946.9320060604,3028.9320060604
66216,141.06803996924262,-82.9319600308,282.1360799385,564.272159877,70.5340199846,-165.8639200615
66217,92027.31484259288,92383.3148425929,184054.629685186,184054.629685186,184054.629685186,92383.3148425929
66218,7812.916513259937,7712.9165132599,7812.9165132599,7812.9165132599,15625.8330265199,7712.9165132599
66219,1057.3306378996,1468.3306378996,2114.6612757992,4229.3225515984,1057.3306378996,2936.6612757992
66220,62.91468999800001,109.914689998,125.829379996,125.829379996,62.914689998,219.829379996
66221,1538.332995933,1634.332995933,3076.665991866,3076.665991866,3076.665991866,1634.332995933
66222,4000.6335868573133,4490.6335868573,4000.6335868573,8001.2671737146,2000.3167934287,8981.2671737146
66223,2349.7991504019574,2113.799150402,4699.5983008039,9399.1966016078,2349.799150402,4227.5983008039
66224,7832.716694969392,8055.7166949694,7832.7166949694,7832.7166949694,15665.4333899388,8055.7166949694
66225,4599.905068049463,4322.9050680495,4599.9050680495,4599.9050680495,4599.9050680495,4322.9050680495
66226,128817.91212981424,128322.912129814,257635.824259628,257635.824259628,128817.912129814,256645.824259628
66227,24683.920163774706,25138.9201637747,24683.9201637747,24683.9201637747,24683.9201637747,25138.9201637747
66228,44960.7493357049,45216.7493357049,89921.4986714098,89921.4986714098,89921.4986714098,90433.4986714098
66230,28780.908101111716,29098.9081011117,57561.8162022234,57561.8162022234,57561.8162022234,29098.9081011117
66231,6851.1259717821185,7206.1259717821,13702.2519435642,13702.2519435642,6851.1259717821,7206.1259717821
66232,668.2256974600001,943.22569746,668.22569746,668.22569746,668.22569746,943.22569746
66233,1061.7575432049998,1014.757543205,1061.757543205,1061.757543205,1061.757543205,1014.757543205
66234,129.915243359,102.915243359,259.830486718,519.660973436,64.9576216795,102.915243359
