commune,emi.pol2012.nox[0],emi.pol2012.nox[1],emi.pol2012.nox[2],emi.pol2012.nox[3],emi.pol2012.nox[4],emi.pol2012.nox[5],emi.pol2010.nox[0],emi.pol2010.nox[1],emi.pol2010.nox[2],emi.pol2010.nox[3],emi.pol2010.nox[4],emi.pol2010.nox[5]
30037,14180.41562427151,14086.4156242715,14180.4156242715,14180.4156242715,28360.831248543,28172.831248543,14180.41562427151,14070.4156242715,28360.831248543,56721.6624970861,14180.4156242715,14070.4156242715
30038,3773.2690296841292,3694.2690296841,7546.5380593683,7546.5380593683,7546.5380593683,7388.5380593683,3773.2690296841292,3703.2690296841,7546.5380593683,15093.0761187365,1886.6345148421,3703.2690296841
30039,108119.64230044185,107622.642300442,216239.284600884,432478.569201767,54059.8211502209,215245.284600884,108119.64230044185,107945.642300442,108119.642300442,216239.284600884,54059.8211502209,215891.284600884
30040,1455.885062105203,1512.8850621052,2911.7701242104,2911.7701242104,2911.7701242104,3025.7701242104,1455.885062105203,1830.8850621052,2911.7701242104,5823.5402484208,1455.8850621052,3661.7701242104
30041,7391.243767464666,7405.2437674647,14782.4875349293,29564.9750698587,3695.6218837323,14810.4875349293,7391.243767464666,7815.2437674647,7391.2437674647,14782.4875349293,3695.6218837323,7815.2437674647
30042,12295.151126545088,12726.1511265451,12295.1511265451,24590.3022530902,6147.5755632726,12726.1511265451,12295.151126545088,12748.1511265451,12295.1511265451,12295.1511265451,24590.3022530902,12748.1511265451
30043,1937.836362798437,1693.8363627984,1937.8363627984,3875.6727255969,968.9181813992,3387.6727255969,1937.836362798437,1746.8363627984,1937.8363627984,3875.6727255969,1937.8363627984,3493.6727255969
30044,333.396182502,188.396182502,333.396182502,333.396182502,333.396182502,188.396182502,333.396182502,233.396182502,333.396182502,666.792365004,166.698091251,233.396182502
30045,4742.633622645294,5224.6336226453,9485.2672452906,18970.5344905812,2371.3168113227,5224.6336226453,4742.633622645294,5138.6336226453,4742.6336226453,4742.6336226453,9485.2672452906,10277.2672452906
30046,40057.465171546406,39637.4651715464,80114.9303430928,160229.860686186,20028.7325857732,39637.4651715464,40057.465171546406,40525.4651715464,80114.9303430928,80114.9303430928,40057.4651715464,81050.9303430928
30047,62925.82740549732,62685.8274054973,125851.654810995,251703.309621989,31462.9137027487,125371.654810995,62925.82740549732,63315.8274054973,125851.654810995,251703.309621989,62925.8274054973,63315.8274054973
30048,5649.443438249964,5175.44343825,11298.8868764999,11298.8868764999,11298.8868764999,5175.44343825,5649.443438249964,5356.44343825,5649.44343825,5649.44343825,5649.44343825,5356.44343825
30049,7870.426325068088,8364.4263250681,7870.4263250681,15740.8526501362,3935.2131625341,16728.8526501362,7870.426325068088,8056.4263250681,7870.4263250681,15740.8526501362,7870.4263250681,8056.4263250681
30050,1779.6541245679996,2118.654124568,1779.654124568,1779.654124568,1779.654124568,4237.308249136,1779.6541245679996,1798.654124568,3559.308249136,7118.616498272,889.827062284,1798.654124568
30051,5420.079798274079,5662.0797982741,10840.1595965482,21680.3191930963,5420.0797982741,11324.1595965482,5420.079798274079,4943.0797982741,5420.0797982741,10840.1595965482,2710.039899137,4943.0797982741
30052,1363.4500627735715,1703.4500627736,2726.9001255472,2726.9001255472,2726.9001255472,1703.4500627736,1363.4500627735715,1070.4500627736,2726.9001255472,2726.9001255472,1363.4500627736,2140.9001255472
30053,2176.160887123112,1731.1608871231,4352.3217742462,8704.6435484925,1088.0804435616,3462.3217742462,2176.160887123112,2430.1608871231,2176.1608871231,4352.3217742462,1088.0804435616,4860.3217742462
30054,3285.7743556789524,3551.774355679,3285.774355679,6571.5487113579,3285.774355679,7103.5487113579,3285.7743556789524,3541.774355679,3285.774355679,3285.774355679,6571.5487113579,3541.774355679
30055,5573.456643412327,5757.4566434123,5573.4566434123,5573.4566434123,11146.9132868247,11514.9132868247,5573.456643412327,6045.4566434123,5573.4566434123,5573.4566434123,5573.4566434123,6045.4566434123
30056,2000.4716388230001,1856.471638823,4000.943277646,8001.886555292,1000.2358194115,3712.943277646,2000.4716388230001,2484.471638823,2000.471638823,4000.943277646,1000.2358194115,2484.471638823
30057,14270.289656384972,14334.289656385,14270.289656385,14270.289656385,28540.5793127699,28668.5793127699,14270.289656384972,14700.289656385,28540.5793127699,57081.1586255399,14270.289656385,29400.5793127699
30058,7770.626226536056,7922.6262265361,15541.2524530721,15541.2524530721,7770.6262265361,15845.2524530721,7770.626226536056,7722.6262265361,15541.2524530721,31082.5049061442,7770.6262265361,7722.6262265361
30059,24435.1683455646,24082.1683455646,24435.1683455646,24435.1683455646,24435.1683455646,48164.3366911292,24435.1683455646,24749.1683455646,24435.1683455646,48870.3366911292,24435.1683455646,24749.1683455646
30060,146177.9789923212,146183.978992321,292355.957984642,292355.957984642,146177.978992321,146183.978992321,146177.9789923212,146653.978992321,146177.978992321,292355.957984642,146177.978992321,146653.978992321
30061,50122.047037425495,49829.0470374255,100244.094074851,100244.094074851,100244.094074851,49829.0470374255,50122.047037425495,50588.0470374255,50122.0470374255,100244.094074851,50122.0470374255,50588.0470374255
30062,30715.996715376798,30412.9967153768,30715.9967153768,61431.9934307536,30715.9967153768,60825.9934307536,30715.996715376798,30739.9967153768,61431.9934307536,61431.9934307536,30715.9967153768,30739.9967153768
30064,2184.774338105388,2662.7743381054,2184.7743381054,4369.5486762108,2184.7743381054,5325.5486762108,2184.774338105388,2090.7743381054,2184.7743381054,4369.5486762108,1092.3871690527,4181.5486762108
30065,1901.3448234380003,2154.344823438,1901.344823438,1901.344823438,3802.689646876,4308.689646876,1901.3448234380003,2379.344823438,1901.344823438,3802.689646876,950.672411719,4758.689646876
30066,4520.423742288958,4862.423742289,9040.8474845779,9040.8474845779,9040.8474845779,4862.423742289,4520.423742288958,4907.423742289,9040.8474845779,9040.8474845779,9040.8474845779,4907.423742289
30067,4194.008835057731,3831.0088350577,4194.0088350577,4194.0088350577,8388.0176701155,3831.0088350577,4194.008835057731,4409.0088350577,4194.0088350577,8388.0176701155,4194.0088350577,4409.0088350577
30068,11635.013025836879,11390.0130258369,11635.0130258369,23270.0260516738,5817.5065129184,22780.0260516738,11635.013025836879,11748.0130258369,23270.0260516738,46540.0521033475,11635.0130258369,23496.0260516738
30069,2351.219317594,2098.219317594,4702.438635188,9404.877270376,1175.609658797,2098.219317594,2351.219317594,2128.219317594,4702.438635188,9404.877270376,1175.609658797,2128.219317594
30070,1891.116712,1949.116712,3782.233424,3782.233424,1891.116712,3898.233424,1891.116712,1536.116712,1891.116712,3782.233424,945.558356,3072.233424
30071,3392.7062743970437,3150.7062743971,6785.4125487941,13570.8250975882,3392.7062743971,6301.4125487941,3392.7062743970437,3831.7062743971,6785.4125487941,13570.8250975882,1696.3531371985,7663.4125487941
30072,4691.052490767001,4995.052490767,9382.104981534,9382.104981534,4691.052490767,9990.104981534,4691.052490767001,4342.052490767,4691.052490767,9382.104981534,4691.052490767,4342.052490767
30073,23284.293663669974,22855.29366367,46568.58732734,46568.58732734,23284.29366367,45710.58732734,23284.293663669974,22852.29366367,46568.58732734,46568.58732734,23284.29366367,45704.58732734
30074,679.5984291165,368.5984291165,679.5984291165,679.5984291165,1359.196858233,368.5984291165,679.5984291165,1071.5984291165,1359.196858233,2718.393716466,339.7992145583,2143.196858233
30075,66051.57992369625,65611.5799236963,132103.159847393,132103.159847393,66051.5799236963,131223.159847393,66051.57992369625,66012.5799236963,66051.5799236963,66051.5799236963,132103.159847393,66012.5799236963
30076,4924.056369681999,4851.056369682,4924.056369682,4924.056369682,4924.056369682,4851.056369682,4924.056369681999,4893.056369682,9848.112739364,9848.112739364,4924.056369682,9786.112739364
30077,7553.457840330023,7224.45784033,15106.91568066,15106.91568066,15106.91568066,14448.91568066,7553.457840330023,7840.45784033,7553.45784033,7553.45784033,15106.91568066,15680.91568066
30079,1554.3734382040973,1194.3734382041,1554.3734382041,3108.7468764082,777.186719102,1194.3734382041,1554.3734382040973,1482.3734382041,3108.7468764082,3108.7468764082,1554.3734382041,2964.7468764082
30080,7254.487062448026,7441.487062448,14508.9741248961,14508.9741248961,14508.9741248961,7441.487062448,7254.487062448026,7112.487062448,14508.9741248961,29017.9482497921,3627.243531224,7112.487062448
30081,73179.92753999,72876.92753999,146359.85507998,146359.85507998,73179.92753999,145753.85507998,73179.92753999,73673.92753999,73179.92753999,73179.92753999,73179.92753999,73673.92753999
30082,27610.899804736946,27244.8998047369,55221.7996094739,110443.599218948,27610.8998047369,54489.7996094739,27610.899804736946,27224.8998047369,27610.8998047369,27610.8998047369,27610.8998047369,27224.8998047369
30083,8949.679201985076,8975.6792019851,17899.3584039702,35798.7168079403,8949.6792019851,8975.6792019851,8949.679201985076,9327.6792019851,8949.6792019851,17899.3584039702,4474.8396009925,18655.3584039702
30084,5266.078605502,5705.078605502,10532.157211004,21064.314422008,2633.039302751,5705.078605502,5266.078605502,4783.078605502,5266.078605502,5266.078605502,5266.078605502,4783.078605502
30085,4396.798296556001,4870.798296556,4396.798296556,8793.596593112,4396.798296556,4870.798296556,4396.798296556001,4217.798296556,8793.596593112,8793.596593112,4396.798296556,8435.596593112
30086,3491.6933018580003,3573.693301858,6983.386603716,6983.386603716,3491.693301858,7147.386603716,3491.6933018580003,3622.693301858,3491.693301858,3491.693301858,3491.693301858,3622.693301858
30087,712.5230224379999,917.523022438,1425.046044876,2850.092089752,356.261511219,917.523022438,712.5230224379999,985.523022438,1425.046044876,1425.046044876,712.523022438,985.523022438
30088,12401.098716657327,12558.0987166573,24802.1974333147,24802.1974333147,12401.0987166573,25116.1974333147,12401.098716657327,12194.0987166573,12401.0987166573,24802.1974333147,6200.5493583287,12194.0987166573
30089,10315.145856032072,10753.1458560321,10315.1458560321,20630.2917120641,5157.572928016,21506.2917120641,10315.145856032072,10430.1458560321,20630.2917120641,41260.5834241283,10315.1458560321,10430.1458560321
30090,3467.6463397196408,3236.6463397196,6935.2926794393,13870.5853588786,3467.6463397196,6473.2926794393,3467.6463397196408,3670.6463397197,3467.6463397196,6935.2926794393,1733.8231698598,7341.2926794393
30091,10830.473986743109,10639.4739867431,10830.4739867431,21660.9479734862,10830.4739867431,21278.9479734862,10830.473986743109,11076.4739867431,10830.4739867431,21660.9479734862,10830.4739867431,11076.4739867431
30092,10513.394936703879,10098.3949367039,21026.7898734078,21026.7898734078,21026.7898734078,10098.3949367039,10513.394936703879,10441.3949367039,21026.7898734078,42053.5797468155,10513.3949367039,20882.7898734078
30093,8581.190831707294,8856.1908317073,17162.3816634146,17162.3816634146,17162.3816634146,8856.1908317073,8581.190831707294,8759.1908317073,17162.3816634146,34324.7633268292,8581.1908317073,8759.1908317073
30094,1862.4582526561908,1878.4582526562,1862.4582526562,3724.9165053124,1862.4582526562,3756.9165053124,1862.4582526561908,2073.4582526562,3724.9165053124,3724.9165053124,3724.9165053124,2073.4582526562
30095,6574.5917166937425,6356.5917166938,6574.5917166938,13149.1834333875,6574.5917166938,6356.5917166938,6574.5917166937425,7026.5917166938,13149.1834333875,13149.1834333875,13149.1834333875,14053.1834333875
30096,12873.923435829964,13125.92343583,25747.8468716599,25747.8468716599,25747.8468716599,13125.92343583,12873.923435829964,12457.92343583,25747.8468716599,51495.6937433199,6436.961717915,12457.92343583
30097,5059.138756082564,4827.1387560826,10118.2775121651,10118.2775121651,5059.1387560826,9654.2775121651,5059.138756082564,5248.1387560826,10118.2775121651,10118.2775121651,10118.2775121651,5248.1387560826
30098,3066.2301567976133,2689.2301567976,6132.4603135952,6132.4603135952,3066.2301567976,5378.4603135952,3066.2301567976133,3405.2301567976,3066.2301567976,3066.2301567976,3066.2301567976,3405.2301567976
30099,455.09118264900013,845.091182649,455.091182649,455.091182649,455.091182649,845.091182649,455.09118264900013,755.091182649,455.091182649,455.091182649,455.091182649,755.091182649
30100,24207.654045302,24230.654045302,48415.308090604,48415.308090604,24207.654045302,48461.308090604,24207.654045302,24008.654045302,48415.308090604,96830.616181208,24207.654045302,24008.654045302
30101,3100.944804474,2971.944804474,3100.944804474,3100.944804474,6201.889608948,5943.889608948,3100.944804474,2715.944804474,3100.944804474,6201.889608948,1550.472402237,5431.889608948
30102,1979.5347294710002,1926.534729471,1979.534729471,3959.069458942,1979.534729471,1926.534729471,1979.5347294710002,2424.534729471,1979.534729471,3959.069458942,989.7673647355,2424.534729471
30103,19628.50374478984,19910.5037447898,19628.5037447898,39257.0074895797,19628.5037447898,39821.0074895797,19628.50374478984,19368.5037447898,19628.5037447898,39257.0074895797,19628.5037447898,19368.5037447898
30104,1348.944104287,1023.944104287,1348.944104287,1348.944104287,2697.888208574,2047.888208574,1348.944104287,1114.944104287,1348.944104287,1348.944104287,1348.944104287,2229.888208574
30105,1053.7881024977726,1072.7881024978,2107.5762049956,4215.1524099911,526.8940512489,2145.5762049956,1053.7881024977726,565.7881024978,2107.5762049956,4215.1524099911,1053.7881024978,565.7881024978
30106,4360.089827303859,4831.0898273039,4360.0898273039,4360.0898273039,8720.1796546077,4831.0898273039,4360.089827303859,3991.0898273039,4360.0898273039,4360.0898273039,8720.1796546077,3991.0898273039
30107,72847.05561379575,72582.0556137958,145694.111227591,145694.111227591,72847.0556137957,72582.0556137958,72847.05561379575,73074.0556137958,72847.0556137957,145694.111227591,36423.5278068979,73074.0556137958
30108,1867.3891148978753,2313.3891148979,1867.3891148979,1867.3891148979,3734.7782297958,2313.3891148979,1867.3891148978753,1848.3891148979,3734.7782297958,3734.7782297958,1867.3891148979,1848.3891148979
30109,5527.585104039816,5168.5851040398,5527.5851040398,5527.5851040398,11055.1702080796,10337.1702080796,5527.585104039816,5946.5851040398,11055.1702080796,11055.1702080796,11055.1702080796,11893.1702080796
30110,2324.605015234051,2199.6050152341,2324.6050152341,2324.6050152341,2324.6050152341,2199.6050152341,2324.605015234051,1978.6050152341,2324.6050152341,2324.6050152341,2324.6050152341,1978.6050152341
30111,5519.853832903087,5652.8538329031,5519.8538329031,5519.8538329031,5519.8538329031,5652.8538329031,5519.853832903087,5859.8538329031,5519.8538329031,11039.7076658062,2759.9269164516,5859.8538329031
30112,5271.767093609568,5110.7670936096,5271.7670936096,5271.7670936096,10543.5341872191,5110.7670936096,5271.767093609568,5684.7670936096,10543.5341872191,21087.0683744383,5271.7670936096,11369.5341872191
30113,780.179227234,789.179227234,1560.358454468,3120.716908936,390.089613617,1578.358454468,780.179227234,549.179227234,1560.358454468,1560.358454468,780.179227234,549.179227234
30114,11812.293932382629,11470.2939323826,11812.2939323826,23624.5878647653,5906.1469661913,11470.2939323826,11812.293932382629,12029.2939323826,23624.5878647653,47249.1757295305,5906.1469661913,24058.5878647653
30115,6553.5878377768595,6331.5878377769,13107.1756755537,13107.1756755537,6553.5878377769,12663.1756755537,6553.5878377768595,6983.5878377769,6553.5878377769,6553.5878377769,6553.5878377769,6983.5878377769
30116,178085.7719861401,178067.77198614,178085.77198614,356171.54397228,178085.77198614,356135.54397228,178085.7719861401,178175.77198614,356171.54397228,712343.08794456,89042.8859930701,356351.54397228
